,property_type,society,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,sector,Study Room,Servant Room,Pooja Room,Others,Store Room,possession_category,furnishingType,super_builtup_area,builtup_area,carpet_area,luxury_score
1819,flat,Experion The Heartsong3.9,0.9,7014.809041309431,1283.0,Super Built up area 1283(119.19 sq.m.)Built Up area: 978.23 sq.ft. (90.88 sq.m.)Carpet area: 734.43 sq.ft. (68.23 sq.m.),2.0,3.0,3,2.0,South,sector 108,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,1283.0,978.23,734.43,142.0
1820,flat,M3M Woodshire4.0,1.2,6176.016469377251,1943.0,Super Built up area 1943(180.51 sq.m.)Built Up area: 1750 sq.ft. (162.58 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3.0,3.0,3,7.0,South,sector 107,,,,,,relatively new,1.0,1943.0,1750.0,1550.0,56.0
1821,flat,Signature Global Solera3.7,0.36,6569.343065693431,548.0,Super Built up area 548(50.91 sq.m.),2.0,2.0,1,9.0,South,sector 107,,,,,,relatively new,0.0,548.0,,,35.0
1822,flat,Signature Global Solera3.7,0.37,6751.824817518248,548.0,Super Built up area 548(50.91 sq.m.),2.0,2.0,1,10.0,South,sector 107,,,,,,relatively new,0.0,548.0,,,102.0
1823,flat,Signature Global Solera3.7,0.5,4761.9047619047615,1050.0,Super Built up area 1050(97.55 sq.m.)Built Up area: 850 sq.ft. (78.97 sq.m.)Carpet area: 645 sq.ft. (59.92 sq.m.),3.0,2.0,2,5.0,South,sector 107,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,1050.0,850.0,645.0,42.0
1824,flat,Mapsko Royale Ville3.7,1.12,6256.983240223465,1790.0,Super Built up area 1790(166.3 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,2,12.0,North-East,sector 82,0.0,0.0,1.0,0.0,0.0,relatively new,1.0,1790.0,,1400.0,56.0
1825,flat,Mapsko Royale Ville3.7,1.12,8000.000000000001,1400.0,Super Built up area 1790(166.3 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,4.0,2,6.0,North-West,sector 82,0.0,1.0,1.0,0.0,0.0,relatively new,1.0,1790.0,1500.0,1400.0,237.0
1826,flat,Signature Global Synera3.4,0.39,6500.0,600.0,Carpet area: 600 (55.74 sq.m.),2.0,2.0,2,6.0,South-West,sector 81,,,,,,relatively new,0.0,,,599.979786,60.0
1827,flat,Signature Global Synera3.4,0.38,9500.0,400.0,Carpet area: 400 (37.16 sq.m.),1.0,1.0,2,3.0,South-West,sector 81,,,,,,relatively new,0.0,,,399.986524,57.0
1828,flat,Shree Vardhman Victoria3.8,1.65,8461.538461538461,1950.0,Carpet area: 1950 (181.16 sq.m.),3.0,3.0,2,6.0,North-West,sector 70,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,,,1949.988124,127.0
1829,flat,Shree Vardhman Victoria3.8,1.15,8518.518518518518,1350.0,Carpet area: 1350 (125.42 sq.m.),2.0,2.0,2,6.0,South-West,sector 70,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,,,1350.008338,140.0
1830,flat,Ireo Skyon4.0,2.15,2593.7990107371215,8289.0,Super Built up area 1524(141.58 sq.m.)Built Up area: 1250 sq.ft. (116.13 sq.m.)Carpet area: 921 sq.ft. (85.56 sq.m.),2.0,3.0,2,5.0,East,sector 60,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,1524.0,1250.0,8289.0,56.0
1831,flat,Tulip Ivory3.5,2.1,8750.0,2400.0,Super Built up area 2400(222.97 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),4.0,5.0,3+,5.0,West,sector 70,0.0,1.0,0.0,0.0,0.0,moderately old,1.0,2400.0,,1850.0,164.0
1832,flat,Tulip Ivory3.5,2.0,8333.333333333334,2400.0,Super Built up area 2400(222.97 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),4.0,5.0,3+,6.0,East,sector 70,0.0,1.0,0.0,0.0,0.0,moderately old,1.0,2400.0,,1850.0,141.0
1833,flat,Orchid Petals4.1,1.9,10526.315789473685,1805.0,Carpet area: 1805 (167.69 sq.m.),3.0,3.0,3,9.0,North-West,sector 49,0.0,1.0,0.0,0.0,0.0,moderately old,1.0,,,1804.998391,124.0
1834,flat,Kanchanjanga Tower,1.45,7631.578947368421,1900.0,Super Built up area 1900(176.52 sq.m.),3.0,3.0,3+,2.0,North,sector 56,,,,,,moderately old,1.0,1900.0,,,174.0
1835,flat,Guru Gram Haryana CGHS4.1,1.39,7228.289131565261,1923.0,Super Built up area 1920(178.37 sq.m.),3.0,3.0,3,4.0,North,sector 56,1.0,0.0,0.0,0.0,0.0,moderately old,1.0,1920.0,,,190.0
1836,flat,Parsvnath Exotica3.7,5.0,17271.157167530226,2895.0,Super Built up area 2895(268.95 sq.m.)Built Up area: 2500 sq.ft. (232.26 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),3.0,4.0,3+,8.0,North-East,sector 53,0.0,1.0,1.0,1.0,0.0,relatively new,1.0,2895.0,2500.0,2200.0,56.0
1837,flat,Sukhshanti Apartment,1.65,7006.369426751592,2355.0,Super Built up area 2355(218.79 sq.m.),3.0,3.0,3+,5.0,North,sector 56,1.0,0.0,0.0,0.0,0.0,moderately old,1.0,2355.0,,,190.0
1838,flat,Ireo The Corridors,1.6,9264.620729588882,1727.0,Super Built up area 1727(160.44 sq.m.)Carpet area: 1017 sq.ft. (94.48 sq.m.),3.0,3.0,2,3.0,North,sector 67a,0.0,0.0,0.0,0.0,1.0,new,1.0,1727.0,,1017.0,204.0
1839,flat,Guru Gram Haryana CGHS4.1,1.38,7225.130890052355,1910.0,Built Up area: 1910 (177.44 sq.m.),3.0,3.0,3,5.0,North,sector 56,1.0,0.0,0.0,0.0,0.0,moderately old,1.0,,1909.946416,,190.0
1840,flat,Ireo The Corridors,1.8,9370.119729307653,1921.0,Super Built up area 1921(178.47 sq.m.)Carpet area: 1227.96 sq.ft. (114.08 sq.m.),3.0,3.0,2,3.0,North,sector 67a,1.0,0.0,0.0,0.0,1.0,new,1.0,1921.0,,1227.96,212.0
1841,flat,Ireo The Corridors,1.62,9380.428488708745,1727.0,Super Built up area 1727(160.44 sq.m.)Carpet area: 1017 sq.ft. (94.48 sq.m.),3.0,3.0,2,4.0,North,sector 67a,0.0,0.0,0.0,0.0,1.0,new,1.0,1727.0,,1017.0,213.0
1842,flat,Kiran Residency,1.5,6648.936170212766,2256.0,Built Up area: 2250 (209.03 sq.m.),3.0,5.0,3+,4.0,South-East,sector 56,1.0,0.0,1.0,0.0,0.0,moderately old,1.0,,2249.978017,,182.0
1843,flat,Ireo The Corridors,1.85,9531.1695002576,1941.0,Built Up area: 1941 (180.32 sq.m.),3.0,4.0,3,4.0,East,sector 67a,1.0,0.0,0.0,0.0,1.0,new,1.0,,1940.946448,,212.0
1844,flat,Ireo The Corridors,1.8,14657.980456026058,1228.0,Super Built up area 1921(178.47 sq.m.)Carpet area: 1227.96 sq.ft. (114.08 sq.m.),3.0,3.0,3,6.0,North,sector 67a,0.0,1.0,0.0,0.0,1.0,new,1.0,1921.0,,1227.96,204.0
1845,flat,BPTP Terra3.8,1.8,8215.426745778184,2191.0,Super Built up area 2191(203.55 sq.m.),4.0,3.0,3,12.0,North,sector 37d,1.0,0.0,0.0,0.0,0.0,relatively new,1.0,2191.0,,,166.0
1846,flat,Shree Vardhman Victoria3.8,1.62,13953.488372093025,1161.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3.0,3.0,3,9.0,North,sector 70,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,1950.0,,1161.0,118.0
1847,flat,BPTP Terra3.8,1.78,8124.144226380648,2191.0,Super Built up area 2191(203.55 sq.m.),4.0,3.0,3,10.0,East,sector 37d,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,2191.0,,,149.0
1848,flat,BPTP Terra3.8,1.55,8558.807288790724,1811.0,Super Built up area 1811(168.25 sq.m.),3.0,3.0,3+,11.0,South,sector 37d,,,,,,relatively new,0.0,1811.0,,,100.0
1849,flat,Millenium Bajrang Society3.8,2.5,9433.962264150943,2650.0,Super Built up area 2650(246.19 sq.m.),4.0,4.0,3+,2.0,South,sector 43,,,,,,relatively new,1.0,2650.0,,,126.0
1850,flat,Unitech Uniworld Gardens3.8,2.15,10306.807286673058,2086.0,Super Built up area 2086(193.8 sq.m.)Built Up area: 1950 sq.ft. (181.16 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),3.0,4.0,3+,10.0,East,sector 47,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,2086.0,1950.0,1750.0,56.0
1851,flat,Experion Windchants3.8,5.6,11529.750875025737,4857.0,Super Built up area 4857(451.23 sq.m.)Built Up area: 3662.34 sq.ft. (340.24 sq.m.),4.0,6.0,3+,15.0,North-East,sector 112,0.0,1.0,0.0,0.0,0.0,moderately old,1.0,4857.0,3662.34,,220.0
1852,flat,Emaar MGF Palm Hills4.0,1.25,8620.689655172413,1450.0,Super Built up area 1450(134.71 sq.m.)Carpet area: 1177 sq.ft. (109.35 sq.m.),3.0,4.0,3,3.0,North,sector 77,1.0,1.0,0.0,0.0,0.0,relatively new,0.0,1450.0,,1177.0,56.0
1853,flat,Umang Winter Hills3.9,1.1,5296.100144439095,2077.0,Super Built up area 2077(192.96 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3.0,4.0,3+,9.0,North,sector 77,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,2077.0,,1600.0,56.0
1854,flat,The Penthouses at the Hibiscus,8.5,8500.0,10000.0,Carpet area: 10000 (929.03 sq.m.),4.0,4.0,3,9.0,South-East,sector 50,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,,,9999.986017,56.0
1855,flat,SS Hibiscus,6.0,12272.448353446513,4889.0,Super Built up area 4400(408.77 sq.m.),4.0,3.0,3,5.0,South-East,sector 50,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,4400.0,,,44.0
1856,flat,The Penthouses at the Hibiscus,8.0,8887.901344295078,9001.0,Carpet area: 9000 (836.13 sq.m.),4.0,3.0,3,7.0,South-East,sector 50,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,,,9000.019707,56.0
1857,flat,Tata Primanti4.1,3.5,11426.705843943846,3063.0,Built Up area: 2625 (243.87 sq.m.),4.0,5.0,3+,16.0,East,sector 72,0.0,1.0,0.0,1.0,0.0,relatively new,0.0,,2624.992293,,44.0
1858,flat,Tata Primanti4.1,4.0,13769.363166953528,2905.0,Super Built up area 2905(269.88 sq.m.),4.0,5.0,2,7.0,South-East,sector 72,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,2905.0,,,58.0
1859,flat,M3M Golfestate4.4,7.0,18181.81818181818,3850.0,Carpet area: 3850 (357.68 sq.m.),3.0,3.0,2,12.0,North,sector 65,0.0,0.0,0.0,0.0,1.0,moderately old,0.0,,,3850.031752,81.0
1861,flat,Experion Windchants3.8,6.5,10416.666666666666,6240.0,Built Up area: 4800 (445.93 sq.m.),4.0,5.0,3,11.0,South,sector 112,,,,,,relatively new,0.0,,4799.945927,,68.0
1862,flat,Tata Primanti4.1,3.4,15560.640732265447,2185.0,Super Built up area 2185(202.99 sq.m.),3.0,4.0,3+,9.0,,sector 72,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,2185.0,,,66.0
1863,flat,AIPL The Peaceful Homes3.9,2.6,12009.237875288683,2165.0,Carpet area: 2165 (201.14 sq.m.),3.0,2.0,2,12.0,,sector 70a,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,,,2165.050846,89.0
1865,flat,Tata Primanti4.1,3.5,11426.705843943846,3063.0,Built Up area: 2625 (243.87 sq.m.),4.0,5.0,3+,10.0,West,sector 72,0.0,1.0,0.0,1.0,0.0,relatively new,0.0,,2624.992293,,51.0
1866,flat,Siddhartha Apartment,0.72,3664.1221374045804,1965.0,Super Built up area 1965(182.55 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3.0,3.0,2,4.0,East,sector 95,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,1965.0,1800.0,1600.0,28.0
1867,flat,Experion Windchants3.8,3.65,11427.67689417658,3194.0,Built Up area: 2800 (260.13 sq.m.),3.0,5.0,2,3.0,South-West,sector 112,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,,2800.013307,,110.0
1868,flat,Ramsons Kshitij3.7,0.28,3650.5867014341597,767.0,Super Built up area 767(71.26 sq.m.),2.0,2.0,2,5.0,North-West,sector 95,0.0,0.0,0.0,1.0,0.0,new,0.0,767.0,,,0.0
1869,flat,M3M The Marina4.0,1.02,8095.238095238095,1260.0,Super Built up area 1260(117.06 sq.m.)Built Up area: 1250 sq.ft. (116.13 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),2.0,2.0,2,11.0,North-East,sector 68,0.0,0.0,0.0,1.0,0.0,relatively new,1.0,1260.0,1250.0,800.0,56.0
1870,flat,Shree Vardhman Flora3.8,0.65,4814.814814814815,1350.0,Super Built up area 1350(125.42 sq.m.),2.0,2.0,3,3.0,North,sector 90,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,1350.0,,,150.0
1871,flat,GLS Avenue 51,0.39,6074.7663551401865,642.0,Carpet area: 641.74 (59.62 sq.m.),3.0,3.0,3+,6.0,North,sector 92,,,,,,relatively new,0.0,,,641.743718,134.0
1872,flat,DLF Regal Gardens3.9,1.15,6325.632563256326,1818.0,Super Built up area 1818(168.9 sq.m.),3.0,3.0,3+,18.0,North-West,sector 90,0.0,0.0,1.0,0.0,0.0,relatively new,1.0,1818.0,,,183.0
1873,flat,Emaar MGF Emerald Estate3.8,1.42,13921.56862745098,1020.0,Super Built up area 1020(94.76 sq.m.)Built Up area: 1010 sq.ft. (93.83 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2.0,2.0,2,6.0,North-East,sector 65,1.0,0.0,0.0,0.0,0.0,relatively new,1.0,1020.0,1010.0,750.0,230.0
1874,flat,Orchid Petals4.1,2.35,11559.272011805215,2033.0,Super Built up area 2033(188.87 sq.m.)Built Up area: 2030 sq.ft. (188.59 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),3.0,3.0,3,15.0,West,sector 49,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,2033.0,2030.0,1750.0,56.0
1875,flat,Orchid Petals4.1,2.38,11497.584541062803,2070.0,Super Built up area 2070(192.31 sq.m.)Built Up area: 2061 sq.ft. (191.47 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),3.0,4.0,3,1.0,West,sector 49,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,2070.0,2061.0,1750.0,56.0
1876,flat,DLF New Town Heights 13.9,1.15,5958.5492227979275,1930.0,Super Built up area 1930(179.3 sq.m.),3.0,3.0,3+,9.0,North-West,sector 90,0.0,1.0,1.0,0.0,0.0,relatively new,0.0,1930.0,,,126.0
1877,flat,DLF New Town Heights 13.9,1.6,6768.18950930626,2364.0,Super Built up area 2364(219.62 sq.m.),4.0,4.0,3+,10.0,West,sector 90,0.0,1.0,1.0,0.0,0.0,relatively new,0.0,2364.0,,,117.0
1878,flat,DLF New Town Heights 24.0,1.28,8205.128205128205,1560.0,Super Built up area 1930(179.3 sq.m.)Carpet area: 1560 sq.ft. (144.93 sq.m.),3.0,4.0,3+,12.0,West,sector 86,0.0,1.0,1.0,0.0,0.0,moderately old,0.0,1930.0,,1560.0,134.0
1879,flat,DLF New Town Heights 13.9,1.75,5720.823798627002,3059.0,Super Built up area 2727(253.35 sq.m.),4.0,4.0,3+,17.0,South,sector 90,0.0,1.0,1.0,0.0,0.0,relatively new,0.0,2727.0,,,126.0
1880,flat,DLF New Town Heights3.7,1.75,7402.707275803723,2364.0,Super Built up area 2364(219.62 sq.m.),4.0,4.0,3+,9.0,South,sector 91,0.0,1.0,1.0,0.0,0.0,relatively new,0.0,2364.0,,,126.0
1881,flat,Puri Diplomatic Greens4.0,2.65,11963.882618510159,2215.0,Super Built up area 2215(205.78 sq.m.),3.0,4.0,3+,19.0,South-East,sector 111,1.0,1.0,1.0,0.0,1.0,relatively new,1.0,2215.0,,,86.0
1882,flat,ATS Kocoon4.2,2.22,10596.658711217186,2095.0,Super Built up area 2095(194.63 sq.m.)Built Up area: 1860 sq.ft. (172.8 sq.m.),3.0,4.0,3,14.0,East,sector 109,1.0,1.0,1.0,0.0,1.0,relatively new,0.0,2095.0,1860.0,,58.0
1883,flat,ATS Triumph3.9,1.85,8078.602620087337,2290.0,Super Built up area 2290(212.75 sq.m.),3.0,4.0,3+,14.0,East,sector 104,1.0,1.0,1.0,0.0,1.0,relatively new,0.0,2290.0,,,164.0
1884,flat,Experion The Heartsong3.9,0.98,13351.49863760218,734.0,Built Up area: 978.23 (90.88 sq.m.)Carpet area: 734.43 sq.ft. (68.23 sq.m.),2.0,3.0,3,12.0,South-East,sector 108,1.0,1.0,1.0,0.0,1.0,relatively new,1.0,,978.223232,734.43,44.0
1885,flat,Indiabulls Centrum Park3.7,2.45,8521.739130434782,2875.0,Super Built up area 2875(267.1 sq.m.),4.0,4.0,3,11.0,East,sector 103,1.0,1.0,1.0,0.0,1.0,relatively new,0.0,2875.0,,,51.0
1886,flat,Indiabulls Centrum Park3.7,1.34,7882.35294117647,1700.0,Super Built up area 1725(160.26 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3.0,3.0,3+,12.0,East,sector 103,1.0,1.0,1.0,0.0,1.0,relatively new,1.0,1725.0,,1700.0,51.0
1887,flat,Emaar Imperial Gardens3.8,1.92,9600.0,2000.0,Carpet area: 2000 (185.81 sq.m.),3.0,3.0,3,12.0,North-East,sector 102,1.0,1.0,1.0,0.0,1.0,relatively new,1.0,,,2000.040259,108.0
1888,flat,Adani Oyster Greens,1.9,10058.231868713605,1889.0,Carpet area: 1889 (175.49 sq.m.),3.0,3.0,3+,9.0,North-East,sector 102,1.0,0.0,1.0,0.0,1.0,relatively new,1.0,,,1888.956811,0.0
1889,flat,Adani M2K Oyster Grande3.9,4.55,10000.0,4550.0,Super Built up area 4650(432 sq.m.)Built Up area: 4630 sq.ft. (430.14 sq.m.)Carpet area: 4550 sq.ft. (422.71 sq.m.),4.0,4.0,3+,11.0,North-East,sector 102,,,,,,relatively new,1.0,4650.0,4630.0,4550.0,73.0
1890,flat,Emaar Gurgaon Greens4.1,1.54,9333.333333333334,1650.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1022.58 sq.ft. (95 sq.m.),3.0,3.0,3,12.0,North-East,sector 102,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,1650.0,,1022.58,74.0
1891,flat,DLF New Town Heights 24.0,1.55,6578.9473684210525,2356.0,Super Built up area 2356(218.88 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),4.0,4.0,3+,12.0,North-East,sector 86,0.0,1.0,1.0,0.0,0.0,moderately old,1.0,2356.0,,1750.0,167.0
1892,flat,Experion The Heartsong3.9,1.68,8387.418871692462,2003.0,Super Built up area 2003(186.08 sq.m.)Built Up area: 1338.29 sq.ft. (124.33 sq.m.)Carpet area: 986.41 sq.ft. (91.64 sq.m.),3.0,3.0,3+,4.0,East,sector 108,1.0,1.0,0.0,0.0,0.0,relatively new,1.0,2003.0,1338.29,986.41,116.0
1893,flat,AIPL The Peaceful Homes3.9,2.3,10697.67441860465,2150.0,Super Built up area 2150(199.74 sq.m.),3.0,3.0,3,3.0,North-East,sector 70a,0.0,0.0,0.0,0.0,1.0,relatively new,1.0,2150.0,,,179.0
1894,flat,BPTP Astaire Gardens3.7,0.975,6587.8378378378375,1480.0,Super Built up area 1480(137.5 sq.m.),3.0,3.0,3+,1.0,West,sector 70a,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,1480.0,,,180.0
1895,flat,DLF New Town Heights 13.9,1.9,5683.517798384684,3343.0,Super Built up area 2727(253.35 sq.m.),4.0,4.0,3+,7.0,North-West,sector 90,0.0,1.0,1.0,0.0,0.0,relatively new,0.0,2727.0,,,126.0
1896,flat,DLF New Town Heights 13.9,1.55,6556.68358714044,2364.0,Super Built up area 2364(219.62 sq.m.),4.0,4.0,3+,1.0,South-East,sector 90,0.0,1.0,1.0,0.0,0.0,relatively new,0.0,2364.0,,,119.0
1897,flat,DLF Regal Gardens3.9,1.13,6647.058823529411,1700.0,Super Built up area 1730(160.72 sq.m.),3.0,3.0,3+,8.0,North,sector 90,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,1730.0,,,85.0
1898,flat,Shree Vardhman Flora3.8,0.85,4404.145077720207,1930.0,Super Built up area 1930(179.3 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.),3.0,4.0,3,3.0,South-East,sector 90,0.0,1.0,0.0,0.0,1.0,relatively new,0.0,1930.0,,1450.0,165.0
1899,flat,Vatika City4.1,2.64,11722.912966252221,2252.0,Super Built up area 2251.42(209.16 sq.m.)Built Up area: 1750.75 sq.ft. (162.65 sq.m.),3.0,4.0,3+,2.0,East,sector 49,0.0,1.0,1.0,0.0,0.0,moderately old,1.0,2251.0,1750.75,,211.0
1900,flat,Vatika City4.1,2.1,10416.666666666666,2016.0,Super Built up area 2015.58(187.25 sq.m.)Built Up area: 1604.25 sq.ft. (149.04 sq.m.),3.0,3.0,3,9.0,South,sector 49,0.0,0.0,1.0,0.0,0.0,moderately old,2.0,2015.0,1604.25,,187.0
1901,flat,Shapoorji Pallonji Joyville Gurugram4.0,1.4,11666.666666666666,1200.0,Super Built up area 1368(127.09 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2.0,2.0,3,,North,sector 102,,,,,,relatively new,0.0,1368.0,,1200.0,109.0
1902,flat,Emaar Gurgaon Greens4.1,1.45,8787.878787878788,1650.0,Super Built up area 1650(153.29 sq.m.),3.0,3.0,2,7.0,South-West,sector 102,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,1650.0,,,240.0
1903,flat,DLF New Town Heights 13.9,1.2,6217.616580310881,1930.0,Carpet area: 1930 (179.3 sq.m.),3.0,3.0,3+,8.0,North-West,sector 90,0.0,1.0,1.0,0.0,0.0,moderately old,0.0,,,1929.96727,88.0
1904,flat,Viridian The Plaza 106,0.39,5571.428571428572,700.0,Super Built up area 700(65.03 sq.m.)Carpet area: 450 sq.ft. (41.81 sq.m.),1.0,1.0,1,7.0,East,sector 106,,,,,,relatively new,0.0,700.0,,450.0,152.0
1905,flat,CHD Avenue 713.6,1.25,7171.54331612163,1743.0,Super Built up area 1743(161.93 sq.m.),3.0,4.0,2,7.0,East,sector 71,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,1743.0,,,216.0
1906,flat,Puri Emerald Bay3.7,1.59,10905.349794238684,1458.0,Super Built up area 1550(144 sq.m.),2.0,2.0,2,12.0,South,sector 104,,,,,,relatively new,0.0,1550.0,,,168.0
1907,flat,Puri Diplomatic Greens3.9,5.25,11666.666666666666,4500.0,Super Built up area 4500(418.06 sq.m.),4.0,6.0,3+,7.0,East,sector 111,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,4500.0,,,181.0
1908,flat,Puri Diplomatic Greens4.0,3.4,11525.42372881356,2950.0,Super Built up area 2950(274.06 sq.m.),4.0,5.0,3+,14.0,East,sector 111,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,2950.0,,,132.0
1909,flat,Experion Windchants3.8,3.29,11741.613133476088,2802.0,Super Built up area 2802(260.31 sq.m.)Built Up area: 2225.56 sq.ft. (206.76 sq.m.),3.0,3.0,3+,2.0,South,sector 112,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,2802.0,2225.56,,206.0
1910,flat,Puri Emerald Bay3.7,2.49,10163.26530612245,2450.0,Super Built up area 2450(227.61 sq.m.),3.0,3.0,3+,14.0,South,sector 104,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,2450.0,,,176.0
1911,flat,Conscient Heritage Max4.3,1.75,9062.661833247023,1931.0,Super Built up area 1931(179.4 sq.m.),3.0,4.0,3+,16.0,South,sector 102,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,1931.0,,,181.0
1912,flat,Experion The Heartsong3.9,2.29,8240.374235336452,2779.0,Built Up area: 2779 (258.18 sq.m.),4.0,5.0,3+,8.0,South,sector 108,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,,2779.023702,,124.0
1913,flat,Conscient Heritage Max4.3,2.15,10004.653327128897,2149.0,Super Built up area 2149(199.65 sq.m.),3.0,4.0,3+,18.0,South,sector 102,1.0,1.0,0.0,0.0,0.0,relatively new,1.0,2149.0,,,181.0
1914,flat,Vatika The Seven Lamps3.8,0.885,8850.0,1000.0,Super Built up area 1428.08(132.67 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2.0,2.0,2,14.0,East,sector 82,1.0,0.0,0.0,0.0,0.0,relatively new,1.0,1428.0,,1000.0,185.0
1915,flat,Vatika The Seven Lamps3.8,0.86,6022.408963585434,1428.0,Super Built up area 1430(132.85 sq.m.),2.0,2.0,2,12.0,East,sector 82,1.0,0.0,0.0,0.0,0.0,relatively new,1.0,1430.0,,,198.0
1916,flat,Godrej 1014.0,1.35,8970.099667774086,1505.0,Super Built up area 1505(139.82 sq.m.),3.0,3.0,2,7.0,South-West,sector 79,,,,,,relatively new,0.0,1505.0,,,147.0
1917,flat,Godrej Aria3.8,1.69,8522.440746343924,1983.0,Super Built up area 1983(184.23 sq.m.),3.0,3.0,2,7.0,South,sector 79,,,,,,relatively new,0.0,1983.0,,,141.0
1918,flat,ATS Triumph3.9,2.65,8412.698412698413,3150.0,Super Built up area 3150(292.64 sq.m.)Carpet area: 2650 sq.ft. (246.19 sq.m.),4.0,4.0,3+,14.0,East,sector 104,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,3150.0,,2650.0,28.0
1919,flat,ATS Triumph3.9,1.75,7641.921397379912,2290.0,Super Built up area 2290(212.75 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3.0,4.0,3+,12.0,North-West,sector 104,1.0,1.0,1.0,1.0,0.0,relatively new,1.0,2290.0,,1800.0,28.0
1920,flat,M3M Woodshire4.0,1.3,10815.3078202995,1202.0,Super Built up area 1943(180.51 sq.m.)Carpet area: 1202 sq.ft. (111.67 sq.m.),3.0,3.0,3,7.0,,sector 107,0.0,0.0,1.0,0.0,0.0,relatively new,0.0,1943.0,,1202.0,118.0
1921,flat,Shapoorji Pallonji Joyville Gurugram4.0,1.75,9449.244060475163,1852.0,Super Built up area 1852(172.06 sq.m.)Carpet area: 1128 sq.ft. (104.79 sq.m.),3.0,3.0,3,10.0,West,sector 102,1.0,1.0,1.0,1.0,0.0,relatively new,0.0,1852.0,,1128.0,56.0
1922,flat,DLF New Town Heights 13.9,1.25,6503.642039542144,1922.0,Super Built up area 1930(179.3 sq.m.)Built Up area: 1929 sq.ft. (179.21 sq.m.)Carpet area: 1928 sq.ft. (179.12 sq.m.),3.0,3.0,3+,5.0,North,sector 90,0.0,1.0,1.0,0.0,0.0,relatively new,0.0,1930.0,1929.0,1928.0,182.0
1923,flat,Mapsko Mount Ville4.1,1.2,8053.6912751677855,1490.0,Super Built up area 1490(138.43 sq.m.)Carpet area: 863.91 sq.ft. (80.26 sq.m.),3.0,3.0,3+,24.0,East,sector 79,,,,,,relatively new,1.0,1490.0,,863.91,181.0
