,property_type,society,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,sector,Study Room,Servant Room,Pooja Room,Others,Store Room,possession_category,furnishingType,super_builtup_area,builtup_area,carpet_area,luxury_score,area_to_bedroom_ratio
47,house,International City by SOBHA Phase 2,7.0,12962.962962962964,5400.0,Plot area 600(501.68 sq.m.),2.0,6.0,2,2.0,West,sector 109,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,,5400.0,,178.0,2700.0
48,house,International City by SOBHA Phase 2,6.2,25514.40329218107,2430.0,Plot area 270(225.75 sq.m.),2.0,5.0,2,2.0,South-West,sector 109,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,,2430.0,,175.0,1215.0
49,house,huda sector-56 gurgaon,3.6,24844.72049689441,1449.0,Plot area 161(134.62 sq.m.),2.0,5.0,3+,3.0,North-East,sector 56,0.0,0.0,0.0,1.0,0.0,moderately old,0.0,,1449.0,,63.0,724.5
50,house,International City by Sobha Phase 1,5.9,24279.8353909465,2430.0,Plot area 270(225.75 sq.m.),2.0,5.0,2,2.0,East,sector 109,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,,2430.0,,129.0,1215.0
51,house,International City by Sobha Phase 1,5.85,26422.76422764228,2214.0,Plot area 246(205.69 sq.m.),2.0,5.0,3+,2.0,East,sector 109,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,,2214.0,,100.0,1107.0
52,house,Bptp Visionnaire,4.0,6665.555740709881,6001.0,Plot area 6000(557.42 sq.m.),2.0,4.0,3+,2.0,North-East,sector 70a,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,,6000.0,,201.0,3000.5
53,house,Bptp Visionnaire,5.35,8916.666666666666,6000.0,Built Up area: 6000 (557.42 sq.m.),1.0,4.0,3+,3.0,North,sector 70a,1.0,1.0,1.0,0.0,1.0,relatively new,1.0,,6000.013137999999,,191.0,6000.0
54,house,International City by Sobha Phase 1,6.3,9000.0,7000.0,Built Up area: 7000 (650.32 sq.m.)Carpet area: 4500 sq.ft. (418.06 sq.m.),2.0,5.0,3+,2.0,West,sector 109,,,,,,relatively new,1.0,,6999.979448,4500.0,144.0,3500.0
55,house,International City by Sobha Phase 1,12.0,20000.0,6000.0,Plot area 8000(743.22 sq.m.)Built Up area: 7000 sq.ft. (650.32 sq.m.)Carpet area: 6000 sq.ft. (557.42 sq.m.),2.0,6.0,3,2.0,North-East,sector 109,1.0,1.0,0.0,0.0,0.0,relatively new,1.0,,8000.0,6000.0,187.0,3000.0
56,house,International City by Sobha Phase 1,6.0,24691.35802469136,2430.0,Plot area 270(225.75 sq.m.),2.0,5.0,3+,2.0,North,sector 109,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,,2430.0,,129.0,1215.0
57,house,,3.69,23699.42196531792,1557.0,Plot area 173(144.65 sq.m.),2.0,4.0,2,2.0,East,sector 31,1.0,1.0,1.0,0.0,0.0,moderately old,1.0,,1557.0,,91.0,778.5
58,house,International City by SOBHA Phase 2,11.3,25111.11111111111,4500.0,Plot area 500(418.06 sq.m.)Built Up area: 480 sq.yards (401.34 sq.m.)Carpet area: 460 sq.yards (384.62 sq.m.),2.0,5.0,3+,4.0,East,sector 109,1.0,1.0,1.0,1.0,0.0,relatively new,0.0,,4500.0,4140.0,58.0,2250.0
59,house,International City by SOBHA Phase 2,11.25,25000.0,4500.0,Plot area 500(418.06 sq.m.),2.0,5.0,3+,4.0,North-East,sector 109,1.0,1.0,1.0,0.0,0.0,relatively new,0.0,,4500.0,,42.0,2250.0
60,house,Bptp Visionnaire,4.02,7309.090909090908,5500.0,Built Up area: 5500 (510.97 sq.m.),1.0,4.0,3+,3.0,North-East,sector 70a,1.0,1.0,1.0,0.0,1.0,relatively new,0.0,,5500.029983,,169.0,5500.0
61,house,International City by Sobha Phase 1,5.7,10555.555555555557,5400.0,Plot area 600(501.68 sq.m.),1.0,4.0,3+,4.0,East,sector 109,1.0,1.0,0.0,0.0,0.0,relatively new,0.0,,5400.0,,120.0,5400.0
62,house,,4.5,14285.714285714286,3150.0,Plot area 14(354.1 sq.m.),3.0,9.0,3+,3.0,,sector 9a,1.0,0.0,1.0,1.0,0.0,relatively new,1.0,,14.0,,38.0,1050.0
63,house,,0.9,8928.57142857143,1008.0,Built Up area: 1008 (93.65 sq.m.),3.0,1.0,No,1.0,,sector 3,,,,,,,0.0,,1008.039235,,0.0,336.0
64,house,,4.0,26613.43978709248,1503.0,Plot area 167(139.63 sq.m.),2.0,4.0,3+,2.0,,sector 56,,,,,,relatively new,1.0,,1503.0,,24.0,751.5
65,house,,0.82,9111.11111111111,900.0,Plot area 100(83.61 sq.m.),2.0,3.0,3,2.0,North,sector 8,,,,,,moderately old,0.0,,900.0,,12.0,450.0
66,house,Ansal Heights3.2 ★,2.75,9793.447293447294,2808.0,Plot area 312(260.87 sq.m.)Built Up area: 5000 sq.yards (4180.64 sq.m.),1.0,4.0,3+,3.0,,sector 92,1.0,0.0,1.0,0.0,0.0,relatively new,0.0,,2808.0,,0.0,2808.0
67,house,Ninex City,1.75,6250.0,2800.0,Carpet area: 2800 (260.13 sq.m.),0.0,4.0,No,14.0,,sector 76,,,,,,,0.0,,,2800.013307,0.0,inf
68,house,Spaze Privy3.9 ★,3.1,8486.175745962222,3653.0,Plot area 3653(339.37 sq.m.),0.0,5.0,3+,21.0,,sector 72,,,,,,relatively new,0.0,,3653.0,,0.0,inf
69,house,,5.0,22222.222222222223,2250.0,Plot area 250(209.03 sq.m.),3.0,3.0,3,1.0,South,sector 14,,,,,,moderately old,0.0,,2250.0,,34.0,750.0
70,house,Unitech Uniworld Resorts,9.5,23335.78973225252,4071.0,Plot area 500(418.06 sq.m.),2.0,7.0,3+,2.0,East,sector 33,1.0,1.0,1.0,0.0,1.0,new,0.0,,4500.0,,72.0,2035.5
72,house,DLF Gardencity Enclave,1.3,11284.722222222224,1152.0,Plot area 1152(107.02 sq.m.),1.0,2.0,1,3.0,,sector 93,,,,,,relatively new,0.0,,1152.0,,0.0,1152.0
73,house,,3.75,11029.411764705885,3400.0,Built Up area: 3400 (315.87 sq.m.)Carpet area: 1836 sq.ft. (170.57 sq.m.),2.0,5.0,3+,3.0,,sector 5,,,,,,,0.0,,3399.993093,1836.0,0.0,1700.0
74,house,house number B-34,0.8,8888.888888888889,900.0,Plot area 900(83.61 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.),2.0,2.0,1,1.0,,sector 5,,,,,,old,0.0,,900.0,,0.0,450.0
75,house,,8.0,25616.394492475185,3123.0,Built Up area: 347 (32.24 sq.m.)Carpet area: 215 sq.ft. (19.97 sq.m.),10.0,10.0,3+,1.0,North,sector 38,,,,,,,0.0,,3123.253224,1935.0,0.0,312.3
76,house,ATS Tourmaline3.9 ★,1.87,8697.67441860465,2150.0,Built Up area: 2150 (199.74 sq.m.),0.0,4.0,No,12.0,,sector 109,,,,,,,0.0,,2149.981386,,0.0,inf
77,house,,6.5,21666.666666666668,3000.0,Built Up area: 3000 (278.71 sq.m.),5.0,6.0,No,1.0,,sector 50,,,,,,,0.0,,3000.006569,,0.0,600.0
78,house,,3.75,20424.83660130719,1836.0,Plot area 204(170.57 sq.m.),1.0,4.0,3+,3.0,,sector 5,,,,,,old,1.0,,1836.0,,28.0,1836.0
79,house,,2.8,18666.666666666668,1500.0,Built Up area: 1500 (139.35 sq.m.),2.0,4.0,No,2.0,,sector 55,,,,,,,0.0,,1499.949465,,0.0,750.0
80,house,,3.12,18886.198547215496,1652.0,Plot area 183.5(153.43 sq.m.),4.0,2.0,1,1.0,,sector 5,,,,,,old,0.0,,1651.5,,0.0,413.0
81,house,,3.5,24305.555555555555,1440.0,Carpet area: 160 (133.78 sq.m.),3.0,3.0,2,1.0,East,sector 38,,,,,,relatively new,0.0,,,1439.994542,0.0,480.0
82,house,DLF The Arbour,8.5,21518.98734177215,3950.0,Built Up area: 3950 (366.97 sq.m.),0.0,4.0,3+,27.0,,sector 63,,,,,,,0.0,,3950.028383,,0.0,inf
83,house,,3.5,20325.20325203252,1722.0,Plot area 160,3.0,2.0,2,1.0,East,sector 38,,,,,,moderately old,0.0,,1712.0,,0.0,574.0
84,house,Huda Plots,2.95,20358.868184955143,1449.0,Plot area 161(134.62 sq.m.)Built Up area: 1000 sq.yards (836.13 sq.m.),2.0,2.0,2,1.0,North,sector 56,,,,,,moderately old,0.0,,1449.0,,31.0,724.5
85,house,,0.7,5833.333333333333,1200.0,Built Up area: 1200 (111.48 sq.m.),3.0,2.0,2,1.0,,sector 105,,,,,,,0.0,,1199.959572,,0.0,400.0
86,house,Suncity Essel Towers4.2 ★,8.95,17900.0,5000.0,Plot area 5000(464.52 sq.m.),1.0,6.0,3+,4.0,,sector 28,,,,,,moderately old,0.0,,5000.0,,0.0,5000.0
87,house,Anamika Enclave,6.0,14492.753623188406,4140.0,Plot area 4140(384.62 sq.m.)Built Up area: 9000 sq.ft. (836.13 sq.m.),3.0,9.0,3+,3.0,North-West,sector 12,,,,,,old,0.0,,4140.0,,9.0,1380.0
88,house,,2.5,13157.894736842103,1900.0,Plot area 1900(176.52 sq.m.),2.0,5.0,3+,2.0,,sector 37d,,,,,,relatively new,0.0,,1900.0,,0.0,950.0
89,house,,8.0,9653.674429829854,8287.0,Plot area 362(33.63 sq.m.)Built Up area: 8286 sq.ft. (769.79 sq.m.),2.0,10.0,3+,4.0,,sector 56,1.0,1.0,1.0,0.0,0.0,relatively new,2.0,,362.0,,141.0,4143.5
90,house,,0.5,5555.555555555556,900.0,Built Up area: 100 (9.29 sq.m.),2.0,2.0,No,1.0,,sector 105,,,,,,,0.0,,899.9696789999999,,0.0,450.0
91,house,,1.8,7627.118644067797,2360.0,Built Up area: 2360 (219.25 sq.m.),0.0,5.0,No,13.0,,sector 92,,,,,,,0.0,,2359.985075,,0.0,inf
92,house,,1.7,5666.666666666667,3000.0,Built Up area: 3000 (278.71 sq.m.)Carpet area: 2600 sq.ft. (241.55 sq.m.),4.0,4.0,3+,1.0,North-East,sector 108,,,,,,,0.0,,3000.006569,2600.0,0.0,750.0
93,house,,1.55,6567.796610169492,2360.0,Built Up area: 2360 (219.25 sq.m.),3.0,2.0,No,1.0,,sector 109,,,,,,,0.0,,2359.985075,,0.0,786.6666666666666
94,house,Vatika Sovereign Next,3.85,7500.487044613286,5133.0,Built Up area: 5140 (477.52 sq.m.),1.0,6.0,3+,6.0,,sector 82a,,,,,,,0.0,,5139.977527999999,,0.0,5133.0
95,house,,1.52,19869.281045751635,765.0,Plot area 85(71.07 sq.m.)Built Up area: 105 sq.yards (87.79 sq.m.),2.0,2.0,1,1.0,South-East,sector 17a,,,,,,old,0.0,,765.0,,22.0,382.5
96,house,,5.15,14071.03825136612,3660.0,Built Up area: 340,5.0,5.0,No,1.0,,sector 39,,,,,,relatively new,0.0,,3638.0,,0.0,732.0
97,house,Sector 14 RWA,6.5,26000.0,2500.0,Plot area 2500(232.26 sq.m.),1.0,5.0,No,4.0,,sector 14,,,,,,moderately old,0.0,,2500.0,,0.0,2500.0
98,house,IFFCO Nagar and 17B RWA,3.5,24305.555555555555,1440.0,Plot area 1440(133.78 sq.m.),2.0,5.0,3,3.0,East,sector 17,,,,,,old,0.0,,1440.0,,53.0,720.0
99,house,Bhim Garh Kheri,0.75,6410.25641025641,1170.0,Plot area 130(108.7 sq.m.),2.0,2.0,2,2.0,West,sector 3,,,,,,old,0.0,,1170.0,,16.0,585.0
100,house,,3.5,14786.64976763836,2367.0,Plot area 263(24.43 sq.m.)Built Up area: 4800 sq.ft. (445.93 sq.m.)Carpet area: 4400 sq.ft. (408.77 sq.m.),3.0,8.0,3+,3.0,South-East,sector 12,1.0,1.0,1.0,0.0,0.0,relatively new,2.0,,2367.0,4400.0,86.0,789.0
103,house,,4.25,17955.217574989438,2367.0,Built Up area: 2367 (219.9 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),4.0,3.0,2,1.0,North-East,sector 10a,,,,,,,0.0,,2366.98161,1800.0,0.0,591.75
104,house,,0.37,7922.912205567452,467.0,Built Up area: 480 (44.59 sq.m.),1.0,1.0,1,1.0,,sector 3,,,,,,relatively new,0.0,,479.962301,,0.0,467.0
105,house,DLF The Grove,5.7,23456.79012345679,2430.0,Built Up area: 270 (25.08 sq.m.),4.0,4.0,No,1.0,,sector 54,,,,,,,0.0,,2429.627508,,0.0,607.5
106,house,,2.1,3888.8888888888887,5400.0,Carpet area: 600 (55.74 sq.m.),1.0,2.0,1,3.0,,sector 70a,,,,,,new,0.0,,,5399.818074,0.0,5400.0
107,house,Vipul Tatvam Villa,8.5,26234.567901234568,3240.0,Plot area 360(301.01 sq.m.),1.0,6.0,3,3.0,North,sector 48,0.0,1.0,1.0,1.0,0.0,old,0.0,,3240.0,,58.0,3240.0
108,house,Ansal API Esencia3.7 ★,1.85,8222.222222222223,2250.0,Carpet area: 250 (23.23 sq.m.),3.0,3.0,3,1.0,,sector 67,,,,,,,0.0,,,2250.408573,0.0,750.0
109,house,Anant Raj Estates,8.5,27139.20817369093,3132.0,Plot area 348(290.97 sq.m.),2.0,6.0,3+,3.0,East,sector 63a,0.0,0.0,1.0,0.0,1.0,new,0.0,,3132.0,,29.0,1566.0
110,house,,4.65,17573.696145124715,2646.0,Plot area 294(245.82 sq.m.),5.0,5.0,3+,1.0,,sector 53,,,,,,moderately old,1.0,,2646.0,,0.0,529.2
111,house,Hero Homes,1.95,21195.652173913044,920.0,Plot area 920(85.47 sq.m.),2.0,5.0,3+,2.0,,sector 104,,,,,,moderately old,0.0,,920.0,,0.0,460.0
112,house,International City by Sobha Phase 1,6.1,25102.880658436214,2430.0,Plot area 270(225.75 sq.m.),2.0,6.0,3+,2.0,,sector 109,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,,2430.0,,36.0,1215.0
113,house,Smart World Gems,1.25,8784.258608573437,1423.0,Built Up area: 1423 (132.2 sq.m.),3.0,3.0,2,1.0,,sector 89,1.0,0.0,0.0,1.0,0.0,new,0.0,,1422.9875799999998,,0.0,474.3333333333333
114,house,,0.68,3874.6438746438753,1755.0,Built Up area: 1755 (163.04 sq.m.),5.0,3.0,No,1.0,,sector 3,,,,,,,0.0,,1754.946256,,0.0,351.0
116,house,Sector 14 RWA,6.5,20634.92063492064,3150.0,Plot area 350(292.64 sq.m.),2.0,4.0,3+,2.0,,sector 14,,,,,,moderately old,0.0,,3150.0,,0.0,1575.0
117,house,,4.6,32258.064516129038,1426.0,Built Up area: 1426 (132.48 sq.m.)Carpet area: 1069 sq.ft. (99.31 sq.m.),1.0,2.0,2,2.0,East,sector 31,,,,,,,0.0,,1426.001472,1069.0,0.0,1426.0
118,house,Tulip Yellow,2.95,16388.88888888889,1800.0,Plot area 200(167.23 sq.m.),1.0,3.0,2,3.0,North,sector 69,0.0,0.0,1.0,1.0,0.0,new,2.0,,1800.0,,120.0,1800.0
119,house,HUDA Housing Board Colony4.1 ★,4.6,31506.84931506849,1460.0,Plot area 1460(135.64 sq.m.),2.0,4.0,3+,3.0,East,sector 31,0.0,0.0,0.0,1.0,0.0,old,0.0,,1460.0,,8.0,730.0
120,house,,3.5,24305.555555555555,1440.0,Built Up area: 160 (14.86 sq.m.),2.0,6.0,3+,3.0,North-West,sector 17,,,,,,,0.0,,1439.563986,,0.0,720.0
121,house,,2.25,6366.723259762309,3534.0,Built Up area: 3534 (328.32 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),0.0,5.0,3+,10.0,South,sector 103,,,,,,,0.0,,3534.003648,2000.0,0.0,inf
122,house,,1.5,8640.552995391705,1736.0,Carpet area: 180 (150.5 sq.m.),2.0,3.0,2,2.0,,sector 67,,,,,,new,0.0,,,1619.96695,0.0,868.0
123,house,,0.55,6707.317073170731,820.0,Plot area 820(76.18 sq.m.)Built Up area: 810 sq.ft. (75.25 sq.m.)Carpet area: 715 sq.ft. (66.43 sq.m.),1.0,2.0,1,2.0,South-East,sector 3,,,,,,moderately old,0.0,,820.0,715.0,0.0,820.0
124,house,,3.0,11904.761904761905,2520.0,Carpet area: 2520 (234.12 sq.m.),1.0,4.0,No,3.0,North-East,sector 67,,,,,,,0.0,,,2520.044268,0.0,2520.0
125,house,Ardee City3.8 ★,5.5,20370.37037037037,2700.0,Plot area 300(27.87 sq.m.),3.0,9.0,3+,3.0,South,sector 52,0.0,1.0,1.0,1.0,0.0,moderately old,1.0,,2700.0,,26.0,900.0
126,house,Indiabulls Centrum Park3.7 ★,3.25,8125.0,4000.0,Plot area 4000(371.61 sq.m.),0.0,3.0,3+,20.0,,sector 103,,,,,,new,0.0,,4000.0,,0.0,inf
127,house,Huda Flats,2.3,17037.037037037036,1350.0,Plot area 150(125.42 sq.m.),2.0,3.0,3+,3.0,North-East,sector 7,1.0,1.0,1.0,0.0,0.0,old,0.0,,1350.0,,27.0,675.0
128,house,,5.5,13095.238095238095,4200.0,Plot area 4200(390.19 sq.m.),3.0,9.0,3+,3.0,South,sector 23,0.0,1.0,0.0,1.0,0.0,moderately old,1.0,,4200.0,,0.0,1400.0
129,house,,4.3,29311.52010906612,1467.0,Plot area 163(136.29 sq.m.),3.0,4.0,2,2.0,,sector 47,0.0,0.0,0.0,1.0,0.0,moderately old,0.0,,1467.0,,0.0,489.0
130,house,Sai Kripa Floors 5,0.9,11250.0,800.0,Plot area 800(74.32 sq.m.),2.0,5.0,3,3.0,,sector 11,,,,,,relatively new,0.0,,800.0,,0.0,400.0
131,house,Signature Global City 92,0.75,7820.646506777894,959.0,Built Up area: 959 (89.09 sq.m.),2.0,2.0,3,1.0,,sector 92,,,,,,,0.0,,958.955851,,0.0,479.5
132,house,,4.0,19753.086419753086,2025.0,Built Up area: 225 (188.13 sq.m.)Carpet area: 180 sq.yards (150.5 sq.m.),2.0,4.0,1,2.0,North-East,sector 11,,,,,,,0.0,,2025.012507,180.0,0.0,1012.5
133,house,,0.45,9000.0,500.0,Carpet area: 500 (46.45 sq.m.),0.0,1.0,1,3.0,East,sector 8,,,,,,,0.0,,,499.983155,0.0,inf
134,house,,1.2,4444.444444444444,2700.0,Built Up area: 300 (250.84 sq.m.),2.0,3.0,No,3.0,,sector 11,,,,,,,0.0,,2700.016676,,0.0,1350.0
135,house,Bhim Nagar Society,0.4,2500.0,1600.0,Built Up area: 1600 (148.64 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),4.0,2.0,2,1.0,East,sector 6,,,,,,,0.0,,1599.946096,800.0,0.0,400.0
136,house,,2.95,20233.19615912209,1458.0,Built Up area: 162 (135.45 sq.m.),2.0,2.0,No,1.0,North,sector 56,,,,,,,0.0,,1457.9702549999995,,0.0,729.0
137,house,Unitech Uniworld Resorts,8.0,17777.777777777777,4500.0,Built Up area: 500 (418.06 sq.m.),2.0,5.0,3+,4.0,,sector 33,,,,,,,0.0,,4499.956034,,0.0,2250.0
138,house,Vatika India Next4.1 ★,6.5,20061.728395061727,3240.0,Built Up area: 360 (301.01 sq.m.)Carpet area: 300 sq.yards (250.84 sq.m.),2.0,3.0,No,2.0,,sector 82,,,,,,,0.0,,3240.041539,300.0,0.0,1620.0
139,house,,3.0,11494.25287356322,2610.0,Built Up area: 2610 (242.48 sq.m.),2.0,7.0,No,3.0,,sector 7,,,,,,,0.0,,2610.030472,,0.0,1305.0
140,house,Raj Villas,8.0,25542.784163473814,3132.0,Carpet area: 348 (290.97 sq.m.),2.0,5.0,3+,4.0,East,sector 52,,,,,,,0.0,,,3131.9719830000004,0.0,1566.0
141,house,,2.75,12342.908438061042,2228.0,Built Up area: 2228 (206.99 sq.m.),3.0,6.0,2,2.0,,sector 12,,,,,,,0.0,,2228.019661,,0.0,742.6666666666666
142,house,,2.25,16891.891891891893,1332.0,Built Up area: 148 (123.75 sq.m.),2.0,3.0,No,2.0,,sector 7,,,,,,,0.0,,1332.032625,,0.0,666.0
143,house,Sobha City,10.5,14322.739053335152,7331.0,Built Up area: 7331 (681.07 sq.m.),5.0,4.0,3+,1.0,East,sector 108,,,,,,,0.0,,7330.969373,,0.0,1466.2
144,house,Unitech Uniworld Resorts,10.0,20202.0202020202,4950.0,Plot area 550(51.1 sq.m.),1.0,6.0,3,4.0,North-East,sector 33,1.0,1.0,0.0,0.0,0.0,new,0.0,,4950.0,,26.0,4950.0
145,house,,7.0,10000.0,7000.0,Plot area 350(32.52 sq.m.)Built Up area: 7000 sq.ft. (650.32 sq.m.),2.0,11.0,3+,4.0,South-East,sector 39,0.0,0.0,1.0,0.0,0.0,relatively new,2.0,,350.0,,38.0,3500.0
146,house,,1.6,17937.219730941702,892.0,Plot area 892(82.87 sq.m.),0.0,1.0,2,2.0,,sector 39,,,,,,old,0.0,,892.0,,49.0,inf
147,house,,1.8,2430.1336573511544,7407.0,Plot area 900(83.61 sq.m.)Built Up area: 800 sq.ft. (74.32 sq.m.)Carpet area: 720 sq.ft. (66.89 sq.m.),0.0,1.0,2,3.0,North-East,sector 39,,,,,,relatively new,0.0,,8100.0,6480.0,0.0,inf
148,house,Greenopolis,0.7,5397.070161912105,1297.0,Built Up area: 1297 (120.5 sq.m.),0.0,2.0,2,14.0,North-East,sector 89,,,,,,,0.0,,1297.04995,,0.0,inf
149,house,Vipul World3.9 ★,3.35,5583.333333333333,6000.0,Built Up area: 6000 (557.42 sq.m.),2.0,5.0,3+,3.0,South,sector 48,,,,,,,0.0,,6000.013137999999,,0.0,3000.0
150,house,Spaze Privy3.9 ★,3.09,6981.473113420696,4426.0,Built Up area: 3653 (339.37 sq.m.)Carpet area: 2922 sq.ft. (271.46 sq.m.),0.0,5.0,3+,14.0,East,sector 72,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,,3652.944743,2922.0,46.0,inf
151,house,Satya The Hermitage3.5 ★,3.15,6702.127659574468,4700.0,Built Up area: 4700 (436.64 sq.m.),0.0,5.0,No,12.0,East,sector 103,,,,,,,0.0,,4699.949296,,0.0,inf
152,house,,1.7,9444.444444444443,1800.0,Built Up area: 200 (167.23 sq.m.)Carpet area: 180 sq.yards (150.5 sq.m.),3.0,3.0,No,1.0,,sector 12,,,,,,,0.0,,1800.046997,180.0,0.0,600.0
153,house,,4.75,10555.555555555557,4500.0,Built Up area: 4500 (418.06 sq.m.),2.0,7.0,No,4.0,,sector 1,,,,,,,0.0,,4499.956034,,0.0,2250.0
154,house,,1.65,18333.33333333333,900.0,Built Up area: 900 (83.61 sq.m.),1.0,3.0,No,3.0,,sector 9,,,,,,,0.0,,899.9696789999999,,0.0,900.0
155,house,Sare Crescent Parc Royal Greens Phase 1,0.85,4876.649454962708,1743.0,Built Up area: 1743 (161.93 sq.m.),1.0,4.0,3,4.0,,sector 92,,,,,,,0.0,,1742.998327,,0.0,1743.0
156,house,,1.85,16003.460207612456,1156.0,Carpet area: 1156 (107.4 sq.m.),1.0,3.0,2,3.0,,sector 1,,,,,,,0.0,,,1156.04286,0.0,1156.0
157,house,Anshul,0.85,7727.272727272727,1100.0,Carpet area: 1100 (102.19 sq.m.),0.0,2.0,No,4.0,North-East,sector 6,,,,,,,0.0,,,1099.962941,0.0,inf
158,house,,0.6,6000.0,1000.0,Built Up area: 1000 (92.9 sq.m.),1.0,1.0,No,1.0,,sector 3,,,,,,,0.0,,999.96631,,0.0,1000.0
159,house,,3.5,9210.526315789471,3800.0,Built Up area: 3800 (353.03 sq.m.),1.0,1.0,No,1.0,,sector 3,,,,,,,0.0,,3799.979617,,0.0,3800.0
160,house,,0.34,6800.000000000001,500.0,Built Up area: 500 (46.45 sq.m.),1.0,1.0,No,1.0,,sector 110,,,,,,,0.0,,499.983155,,0.0,500.0
161,house,,0.75,10518.934081346424,713.0,Plot area 713(66.24 sq.m.),2.0,4.0,1,3.0,,sector 6,,,,,,moderately old,0.0,,713.0,,71.0,356.5
162,house,,0.55,7333.333333333333,750.0,Built Up area: 750 (69.68 sq.m.),1.0,1.0,No,1.0,,sector 3,,,,,,,0.0,,750.028552,,0.0,750.0
164,house,,0.75,6938.020351526365,1081.0,Built Up area: 1081 (100.43 sq.m.),3.0,1.0,No,1.0,,sector 36,,,,,,,0.0,,1081.018477,,0.0,360.3333333333333
166,house,,1.16,7537.3619233268355,1539.0,Built Up area: 1535 (142.61 sq.m.),1.0,1.0,No,1.0,,sector 37d,,,,,,,0.0,,1535.0397790000002,,0.0,1539.0
167,house,Suncity Avenue 76,0.75,10067.114093959732,745.0,Plot area 745(69.21 sq.m.)Built Up area: 745 sq.ft. (69.21 sq.m.),0.0,2.0,2,11.0,North-East,sector 76,,,,,,new,0.0,,745.0,,49.0,inf
168,house,Sheetla Enclave,0.96,10000.0,960.0,Plot area 945(87.79 sq.m.),2.0,4.0,2,3.0,,sector 5,0.0,0.0,1.0,0.0,1.0,moderately old,1.0,,945.0,,0.0,480.0
169,house,Adani Brahma Samsara4.2 ★,18.02,28200.312989045386,6390.0,Built Up area: 6390 (593.65 sq.m.),3.0,12.0,3+,3.0,North-East,sector 60,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,,6389.989234999999,,184.0,2130.0
170,house,,0.66,7166.123778501628,921.0,Built Up area: 823 (76.46 sq.m.),0.0,2.0,3,4.0,,sector 36,,,,,,new,0.0,,823.0077939999999,,0.0,inf
171,house,,4.6,20444.444444444445,2250.0,Built Up area: 2250 (209.03 sq.m.),1.0,1.0,No,1.0,,sector 14,,,,,,,0.0,,2249.978017,,0.0,2250.0
172,house,Signature Global City 63A,1.5,6289.308176100629,2385.0,Built Up area: 2385 (221.57 sq.m.),3.0,3.0,2,1.0,,sector 63,,,,,,new,0.0,,2384.957323,,0.0,795.0
173,house,Suncity Township4.1 ★,2.0,3439.972480220158,5814.0,Plot area 60Built Up area: 60 sq.m.Carpet area: 59 sq.m.,1.0,9.0,3,11.0,North,sector 54,0.0,1.0,0.0,0.0,0.0,relatively new,2.0,,5778.0,531.0,7.0,5814.0
174,house,,0.8,10484.927916120576,763.0,Built Up area: 763 (70.89 sq.m.),1.0,1.0,No,1.0,,sector 69,,,,,,,0.0,,763.052871,,0.0,763.0
175,house,,0.89,8127.853881278539,1095.0,Built Up area: 1095 (101.73 sq.m.),1.0,1.0,No,1.0,,sector 81,,,,,,,0.0,,1095.011547,,0.0,1095.0
176,house,,1.34,5000.0,2680.0,Built Up area: 2680 (248.98 sq.m.),1.0,1.0,No,1.0,,sector 108,,,,,,,0.0,,2679.995822,,0.0,2680.0
177,house,,0.34,7555.555555555557,450.0,Built Up area: 450 (41.81 sq.m.),1.0,1.0,1,1.0,,sector 39,,,,,,,0.0,,450.038659,,0.0,450.0
178,house,,0.8,8154.943934760448,981.0,Plot area 109(91.14 sq.m.),2.0,4.0,1,2.0,,sector 3,,,,,,moderately old,0.0,,981.0,,0.0,490.5
179,house,Nitin Vihar,0.85,9444.444444444443,900.0,Plot area 900(83.61 sq.m.),3.0,2.0,No,1.0,West,sector 33,,,,,,relatively new,0.0,,900.0,,33.0,300.0
180,house,Sector 15 Part 2 RWA,10.0,22222.222222222223,4500.0,Plot area 502(419.74 sq.m.),2.0,5.0,2,2.0,East,sector 15,,,,,,old,0.0,,4518.0,,58.0,2250.0
181,house,,0.59,10085.470085470086,585.0,Plot area 585(54.35 sq.m.),1.0,2.0,2,2.0,,sector 8,0.0,0.0,0.0,1.0,0.0,moderately old,0.0,,585.0,,7.0,585.0
182,house,,4.0,17777.777777777777,2250.0,Plot area 250(209.03 sq.m.),2.0,5.0,2,3.0,,sector 53,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,,2250.0,,23.0,1125.0
183,house,,12.5,40610.78622482131,3078.0,Plot area 342(285.96 sq.m.),2.0,5.0,3,4.0,East,sector 50,1.0,1.0,1.0,0.0,0.0,moderately old,1.0,,3078.0,,23.0,1539.0
